paper_id,title,authors,venue,year,pdf_path,pdf_url,topics
2605.20784v1,Interaction Locality in Hierarchical Recursive Reasoning,Yosuke Miyanishi; Tetsuro Morimura,cs.AI,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20784v1_Interaction Locality in Hierarchical Recursive Rea.pdf,https://arxiv.org/pdf/2605.20784v1,cs.AI; cs.LG
2605.20802v1,ELSA: An ELastic SNN Inference Architecture for Efficient Neuromorphic Computing,Kang You; Chen Nie; Lee Jun Yan; Ziling Wei; Cheng Zou; Zekai Xu; Yu Feng; Honglan Jiang; Zhezhi He,"17 pages, Proceedings of the 53rd Annual International Symposium on Computer Architecture (ISCA), 2026",2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20802v1_ELSA An ELastic SNN Inference Architecture for Eff.pdf,https://arxiv.org/pdf/2605.20802v1,cs.AR; cs.AI
2605.20803v1,Tunable MAGMAX: Preference-Aware Model Merging for Continual Learning,Kei Hiroshima; Kento Uchida; Shinichi Shirakawa,"17 pages, 4 figures. Accepted at ICPR 2026",2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20803v1_Tunable MAGMAX Preference-Aware Model Merging for .pdf,https://arxiv.org/pdf/2605.20803v1,cs.LG; cs.AI
2605.20815v1,GraphRAG on Consumer Hardware: Benchmarking Local LLMs for Healthcare EHR Schema Retrieval,Peter Fernandes; Ria Kanjilal,"9 pages, 1 figure, 5 tables",2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20815v1_GraphRAG on Consumer Hardware Benchmarking Local L.pdf,https://arxiv.org/pdf/2605.20815v1,cs.CL; cs.AI; cs.IR; cs.LG
2605.20834v1,"Conditional Equivalence of DPO and RLHF: Implicit Assumption, Failure Modes, and Provable Alignment",Zhiqin Yang; Yonggang Zhang; Wei Xue; Dong Fang; Bo Han; Yike Guo,49 pages,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20834v1_Conditional Equivalence of DPO and RLHF Implicit A.pdf,https://arxiv.org/pdf/2605.20834v1,cs.AI; cs.LG
2605.20837v1,ArchSIBench: Benchmarking the Architectural Spatial Intelligence of Vision-Language Models,Qirui Shen; Wenda Wang; Jiachen Lu; Zilong Huang; Jin Bai; Lei He; Hongxuan Chen; Weixin Huang,51 pages,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20837v1_ArchSIBench Benchmarking the Architectural Spatial.pdf,https://arxiv.org/pdf/2605.20837v1,cs.CV; cs.AI
2605.20838v1,USV: Towards Understanding the User-generated Short-form Videos,Haoyue Cheng; Su Xu; Liwei Jin; Wayne Wu; Chen Qian; Limin Wang,cs.CV,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20838v1_USV Towards Understanding the User-generated Short.pdf,https://arxiv.org/pdf/2605.20838v1,cs.CV; cs.AI
2605.20856v1,DISC: Decoupling Instruction from State-Conditioned Control via Policy Generation,Hanxiang Ren; Pei Zhou; Xunzhe Zhou; Yanchao Yang,cs.RO,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20856v1_DISC Decoupling Instruction from State-Conditioned.pdf,https://arxiv.org/pdf/2605.20856v1,cs.RO; cs.AI; cs.LG
2605.20865v1,Multi-Step Likelihood-Ratio Correction for Reinforcement Learning with Verifiable Rewards,Deokgyu Yoon; Hyungkyu Kang; Joongkyu Lee; Byeongchan Kim; Gyungin Shin; Sungrae Park; Min-hwan Oh,cs.LG,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20865v1_Multi-Step Likelihood-Ratio Correction for Reinfor.pdf,https://arxiv.org/pdf/2605.20865v1,cs.LG; cs.AI
2605.20868v1,Runtime-Certified Bounded-Error Quantized Attention,Dean Calver,"32 pages, 1 figure",2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20868v1_Runtime-Certified Bounded-Error Quantized Attentio.pdf,https://arxiv.org/pdf/2605.20868v1,cs.LG; cs.AI; eess.SY
2605.20872v1,CAdam: Context-Adaptive Moment Estimation for 3D Gaussian Densification in Generative Distillation,SeungJeh Chung; Geonho Park; Misong Kim; HyeongYeop Kang,"Accepted to SIGGRAPH 2026 Conference Papers. 12 pages, 8 figures",2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20872v1_CAdam Context-Adaptive Moment Estimation for 3D Ga.pdf,https://arxiv.org/pdf/2605.20872v1,cs.LG; cs.AI; cs.GR
2605.20873v1,PlanningBench: Generating Scalable and Verifiable Planning Data for Evaluating and Training Large Language Models,Ziliang Zhao; Zenan Xu; Shuting Wang; Hongjin Qian; Yan Lei; Minda Hu; Zhao Wang; Shihan Dou; Zhicheng Dou; Pluto Zhou,cs.AI,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20873v1_PlanningBench Generating Scalable and Verifiable P.pdf,https://arxiv.org/pdf/2605.20873v1,cs.AI; cs.LG
2605.20874v1,Governance by Construction for Generalist Agents,Segev Shlomov; Iftach Shoham; Alon Oved; Ido Levy; Sami Marreed; Harold Ship; Offer Akrabi; Sergey Zeltyn; Avi Yaeli; Nir Mashkif,cs.AI,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20874v1_Governance by Construction for Generalist Agents.pdf,https://arxiv.org/pdf/2605.20874v1,cs.AI; cs.SE
2605.20876v1,Terminal-World: Scaling Terminal-Agent Environments via Agent Skills,Zihao Cheng; Hongru Wang; Zeming Liu; Xinyi Wang; Xiangrong Zhu; Yuhang Guo; Wei Lin; Jeff Z. Pan; Yunhong Wang,Work in Progress,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20876v1_Terminal-World Scaling Terminal-Agent Environments.pdf,https://arxiv.org/pdf/2605.20876v1,cs.CL; cs.AI
2605.20896v1,GenAI-Driven Threat Detection with Microsoft Security Copilot,Scott Freitas; Amir Gharib,cs.CR,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20896v1_GenAI-Driven Threat Detection with Microsoft Secur.pdf,https://arxiv.org/pdf/2605.20896v1,cs.CR; cs.AI; cs.LG
2605.20901v1,VISTA: Technical Report for the Ego4D Short-Term Object Interaction Anticipation at EgoVis 2026,Qiaohui Chu; Haoyu Zhang; Yisen Feng; Meng Liu; Weili Guan; Dongmei Jiang; Liqiang Nie,The champion solution for the Ego4D Short-Term Object Interaction Anticipation Challenge at the CVPR EgoVis Workshop 2026,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20901v1_VISTA Technical Report for the Ego4D Short-Term Ob.pdf,https://arxiv.org/pdf/2605.20901v1,cs.CV; cs.AI
2605.20911v1,For How Long Should We Be Punching? Learning Action Duration in Fighting Games,Hoang Hai Nguyen; Kurt Driessens; Dennis J. N. J. Soemers,Accepted at Computers and Games 2026,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20911v1_For How Long Should We Be Punching Learning Action.pdf,https://arxiv.org/pdf/2605.20911v1,cs.AI; cs.LG
2605.20915v1,Calibration vs Decision Making: Revisiting the Reliability Paradox in Unlearned Language Models,Divyaksh Shukla; Ashutosh Modi,"Accepted at SRW, ACL 2026; 17 pages (9 + 2 + 6)",2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20915v1_Calibration vs Decision Making Revisiting the Reli.pdf,https://arxiv.org/pdf/2605.20915v1,cs.CL; cs.AI; cs.LG
2605.20919v1,Sutra: Tensor-Op RNNs as a Compilation Target for Vector Symbolic Architectures,Emma Leonhart,"Modified NeurIPS submission, see AI declaration and replication materials at end of paper",2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20919v1_Sutra Tensor-Op RNNs as a Compilation Target for V.pdf,https://arxiv.org/pdf/2605.20919v1,cs.LG; cs.AI; cs.PL
2605.20922v1,Winfree Oscillatory Neural Network,Jiawen Dai; Yue Song,Project page: https://jiawen-dai.github.io/WONN_Project_Page/,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20922v1_Winfree Oscillatory Neural Network.pdf,https://arxiv.org/pdf/2605.20922v1,cs.LG; cs.AI; cs.CV
2605.20923v1,Causal Past Logic for Runtime Verification of Distributed LLM Agent Workflows,Benedikt Bollig,20 pages,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20923v1_Causal Past Logic for Runtime Verification of Dist.pdf,https://arxiv.org/pdf/2605.20923v1,cs.LO; cs.AI; cs.PL
2605.20924v1,Strategy-Induct: Task-Level Strategy Induction for Instruction Generation,Po-Chun Chen; Hen-Hsen Huang; Hsin-Hsi Chen,Accepted to Findings of ACL 2026,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20924v1_Strategy-Induct Task-Level Strategy Induction for .pdf,https://arxiv.org/pdf/2605.20924v1,cs.CL; cs.AI
2605.20936v1,DASH: Fast Differentiable Architecture Search for Hybrid Attention in Minutes on a Single GPU,Weizhe Chen; Miao Zhang; Junpeng Jiang; Yaping Li; Weili Guan; Liqiang Nie,"19 pages, 7 figures",2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20936v1_DASH Fast Differentiable Architecture Search for H.pdf,https://arxiv.org/pdf/2605.20936v1,cs.LG; cs.AI; cs.CL
2605.20950v1,Focus-then-Context: Subject-Centric Progressive Visual Token Reduction for Vision-Language Models,Yulin Zhao; Yun Wang; Dehua Zheng; Borui jiang; Zheng Zhang,cs.CV,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20950v1_Focus-then-Context Subject-Centric Progressive Vis.pdf,https://arxiv.org/pdf/2605.20950v1,cs.CV; cs.AI
2605.20965v1,Finding the Correct Visual Evidence Without Forgetting: Mitigating Hallucination in LVLMs via Inter-Layer Visual Attention Discrepancy,Yutong Xie; Zhenglin Hua; Ran Wang; Wing W. Y. Ng; Xizhao Wang; Yuheng Jia,Accepted by ICML 2026,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20965v1_Finding the Correct Visual Evidence Without Forget.pdf,https://arxiv.org/pdf/2605.20965v1,cs.CV; cs.AI
2605.20971v1,Comparative Evaluation of Deep Learning Models for Fake Image Detection,Akhitha Pakala; Mohammed Mahir Rahman; Shahzad Memon; Tauseef Ahmed,"6th International Conference on Computational Intelligence & Internet of Things (ICCIIoT), 2026",2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20971v1_Comparative Evaluation of Deep Learning Models for.pdf,https://arxiv.org/pdf/2605.20971v1,cs.CV; cs.AI; cs.CR
2605.20982v1,Diagnosing Overhead in Dispatch Operations: Cross-architecture Observatory,Bole Ma; Jan Eitzinger; Harald Koestler; Gerhard Wellein,cs.DC,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20982v1_Diagnosing Overhead in Dispatch Operations Cross-a.pdf,https://arxiv.org/pdf/2605.20982v1,cs.DC; cs.AI; cs.LG
2605.20988v1,A Sharper Picture of Generalization in Transformers,Paul Lintilhac; Sair Shaikh,cs.LG,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20988v1_A Sharper Picture of Generalization in Transformer.pdf,https://arxiv.org/pdf/2605.20988v1,cs.LG; cs.AI
2605.20994v1,Towards Context-Invariant Safety Alignment for Large Language Models,Yixu Wang; Yang Yao; Xin Wang; Yifeng Gao; Yan Teng; Xingjun Ma; Yingchun Wang,ICML 2026,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20994v1_Towards Context-Invariant Safety Alignment for Lar.pdf,https://arxiv.org/pdf/2605.20994v1,cs.CL; cs.AI
2605.20997v1,Hybrid Machine Learning Model for Forest Height Estimation from TanDEM-X and Landsat Data,Islam Mansour; Ronny Haensch; Irena Hajnsek; Konstantinos Papathanassiou,cs.CV,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20997v1_Hybrid Machine Learning Model for Forest Height Es.pdf,https://arxiv.org/pdf/2605.20997v1,cs.CV; cs.AI; cs.LG; physics.comp-ph
2605.20998v1,"Single-Pass, Depth-Selective Reading for Multi-Aspect Sentiment Analysis",Yan Xia; Zhuangzhuang Pan; Amirrudin Kamsin; Chee Seng Chan,"Accepted at ACL2026 (main). Our solution (DABS) reads the sentence once, then lets each aspect selectively query the right tokens and Transformer depths, cutting redundant computation while preserving ATSA accuracy",2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.20998v1_Single-Pass Depth-Selective Reading for Multi-Aspe.pdf,https://arxiv.org/pdf/2605.20998v1,cs.CL; cs.AI
2605.21006v1,Playing Devil's Advocate: Off-the-Shelf Persona Vectors Rival Targeted Steering for Sycophancy,Ishaan Kelkar; Nebras Alam; Vikram Kakaria; Madhur Panwar; Vasu Sharma; Maheep Chaudhary,cs.AI,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21006v1_Playing Devils Advocate Off-the-Shelf Persona Vect.pdf,https://arxiv.org/pdf/2605.21006v1,cs.AI; cs.CL; cs.LG
2605.21027v1,Beyond Text-to-SQL: An Agentic LLM System for Governed Enterprise Analytics APIs,Gundeep Singh; Parsa Kavehzadeh; Jing Xia; Xue-Yong Fu; Julien Bouvier Tremblay; Md Tahmid Rahman Laskar; Vincent Lum; Shashi Bhushan TN,The first four authors contributed equally to this work,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21027v1_Beyond Text-to-SQL An Agentic LLM System for Gover.pdf,https://arxiv.org/pdf/2605.21027v1,cs.CL; cs.AI
2605.21028v1,DySink: Dynamic Frame Sinks for Autoregressive Long Video Generation,Bo Ye; Xinyu Cui; Jian Zhao; Tong Wei; Min-Ling Zhang,cs.CV,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21028v1_DySink Dynamic Frame Sinks for Autoregressive Long.pdf,https://arxiv.org/pdf/2605.21028v1,cs.CV; cs.AI
2605.21060v1,Divide et Calibra: Multiclass Local Calibration via Vector Quantization,Cesare Barbera; Lorenzo Perini; Giovanni De Toni; Andrea Passerini; Andrea Pugnana,cs.LG,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21060v1_Divide et Calibra Multiclass Local Calibration via.pdf,https://arxiv.org/pdf/2605.21060v1,cs.LG; cs.AI; stat.ML
2605.21061v1,Grounding Driving VLA via Inverse Kinematics,Junsung Park; Hyunjung Shim,cs.CV,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21061v1_Grounding Driving VLA via Inverse Kinematics.pdf,https://arxiv.org/pdf/2605.21061v1,cs.CV; cs.AI; cs.RO
2605.21071v1,Fine-grained Claim-level RAG Benchmark for Law,Souvick Das; Sallam Abualhaija; Domenico Bianculli,cs.CL,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21071v1_Fine-grained Claim-level RAG Benchmark for Law.pdf,https://arxiv.org/pdf/2605.21071v1,cs.CL; cs.AI
2605.21082v1,AutoRPA: Efficient GUI Automation through LLM-Driven Code Synthesis from Interactions,Minghao Chen; Xinyi Hu; Zhou Yu; Yufei Yin,Accepted in ICML 2026,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21082v1_AutoRPA Efficient GUI Automation through LLM-Drive.pdf,https://arxiv.org/pdf/2605.21082v1,cs.AI
2605.21085v1,Decoupling Communication from Policy: Robust MARL under Bandwidth Constraints,Alexi Canesse; Benoît Goupil; Jesse Read; Sonia Vanier,cs.MA,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21085v1_Decoupling Communication from Policy Robust MARL u.pdf,https://arxiv.org/pdf/2605.21085v1,cs.MA; cs.AI; cs.LG
2605.21102v1,ACL-Verbatim: hallucination-free question answering for research,Gábor Recski; Szilveszter Tóth; Nadia Verdha; István Boros; Ádám Kovács,13 pages,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21102v1_ACL-Verbatim hallucination-free question answering.pdf,https://arxiv.org/pdf/2605.21102v1,cs.CL; cs.AI; cs.SE
2605.21108v1,Efficient Learning of Deep State Space Models via Importance Smoothing,John-Joseph Brady; Nikolas Nusken; Yunpeng Li,Accepted to the proceedings of ICML 2026,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21108v1_Efficient Learning of Deep State Space Models via .pdf,https://arxiv.org/pdf/2605.21108v1,cs.LG; cs.AI
2605.21113v1,On the Complexity of Entailment for Cumulative Propositional Dependence Logics,Kai Sauerwald; Juha Kontinen; Arne Meier,arXiv admin note: substantial text overlap with arXiv:2602.21360,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21113v1_On the Complexity of Entailment for Cumulative Pro.pdf,https://arxiv.org/pdf/2605.21113v1,cs.LO; cs.AI
2605.21146v1,Detecting Trojaned DNNs via Spectral Regression Analysis,Samuele Pasini; Jinhan Kim; Paolo Tonella,cs.CR,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21146v1_Detecting Trojaned DNNs via Spectral Regression An.pdf,https://arxiv.org/pdf/2605.21146v1,cs.CR; cs.AI; cs.SE
2605.21154v1,Automated ICD Classification of Psychiatric Diagnoses: From Classical NLP to Large Language Models,Fernando Ortega; Raúl Lara-Cabrera; Jorge Dueñas-Lerín; Alejandro de la Torre-Luque; Mercé Salvador Robert; Enrique Baca-García,cs.CL,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21154v1_Automated ICD Classification of Psychiatric Diagno.pdf,https://arxiv.org/pdf/2605.21154v1,cs.CL; cs.AI; cs.LG
2605.21157v1,Comparative Analysis of Military Detection Using Drone Imagery Across Multiple Visual Spectrums,Sourov Roy Shuvo; Prajwal Panth; Rajesh Chowdhury; Sorup Chakraborty; Sudip Chakrabarty; Prasant Kumar Pattnaik,"6 pages, 7 figures. Accepted at the 16th International Conference on Computing, Communication and Networking Technologies (ICCCNT), July 6-11, 2025, IIT Indore. Proceedings pending publication",2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21157v1_Comparative Analysis of Military Detection Using D.pdf,https://arxiv.org/pdf/2605.21157v1,cs.CV; cs.AI; cs.LG; cs.RO
2605.21168v1,ScenePilot: Controllable Boundary-Driven Critical Scenario Generation for Autonomous Driving,Qiyu Ruan; Yuxuan Wang; He Li; Zhenning Li; Cheng-zhong Xu,cs.AI,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21168v1_ScenePilot Controllable Boundary-Driven Critical S.pdf,https://arxiv.org/pdf/2605.21168v1,cs.AI
2605.21182v1,Manga109-v2026: Revisiting Manga109 Annotations for Modern Manga Understanding,Jeonghun Baek; Atsuyuki Miyai; Shota Onohara; Hikaru Ikuta; Kiyoharu Aizawa,Accepted to the Culture x AI Workshop at ICML 2026. Project page: https://manga109.github.io/manga109-project-website/en/,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21182v1_Manga109-v2026 Revisiting Manga109 Annotations for.pdf,https://arxiv.org/pdf/2605.21182v1,cs.CL; cs.AI; cs.CV
2605.21186v1,SAM-Sode: Towards Faithful Explanations for Tiny Bacteria Detection,Wanying Tan; Shuo Yan; Dazhi Huang; Yazheng Liu; Zili Shao; Rufeng Chen; Hechang Chen; Mude Shi; Tianxing Ji; Sihong Xie,"10 pages, 4 figures, conference paper",2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21186v1_SAM-Sode Towards Faithful Explanations for Tiny Ba.pdf,https://arxiv.org/pdf/2605.21186v1,cs.CV; cs.AI
2605.21198v1,SURGE: An Event-Centric Social Media Sentiment Time Series Benchmark with Interaction Structure,Chen Su; Pengsen Cheng; Yuanhe Tian; Yan Song,cs.SI,2026,C:\Users\livex\Desktop\Uni\PDF_agent\arxiv_cs_ai_pdfs\2605.21198v1_SURGE An Event-Centric Social Media Sentiment Time.pdf,https://arxiv.org/pdf/2605.21198v1,cs.SI; cs.AI
